node_id,lon,lat
1353,26.123,40.844
1354,26.575,41.677
1355,20.776,39.171
1356,37.901,40.016
1357,29.412,38.676
1358,28.186,39.843
1359,28.208,40.002
1360,26.985,38.839
1361,27.541,38.43
1362,27.04,38.808
1363,27.993,38.48
1364,24.264,41.037
1365,24.772,41.079
1366,21.016,38.884
1367,24.982,35.106
1368,37.766,39.901
1369,27.444,38.011
1370,27.441,38.024
1371,27.336,38.168
1372,29.614,25.231
1373,29.303,25.599
1374,29.371,25.56
1375,35.299,24.053
1376,35.319,24.035
1377,35.475,23.908
1378,35.272,24.11
1379,34.441,24.681
1380,34.942,24.94
1381,34.962,24.929
1382,34.171,26.082
1383,34.061,26.156
1384,30.376,39.208
1385,30.006,39.434
1386,29.746,38.718
1387,33.091,25.831
1388,34.013,24.731
1389,34.244,26.155
1390,-6.483,42.58
1391,-5.96,42.49
1392,-6.435,42.635
1393,-5.299,42.474
1394,-5.657,43.543
1395,-3.318,42.543
1396,-5.459,42.075
1397,-8.68,39.353
1398,-8.185,39.338
1399,-9.017,39.048
1400,-5.016,37.616
1401,-4.836,37.827
1402,-6.295,36.529
1403,-7.571,43.011
1404,-8.65,42.045
1405,-8.658,42.745
1406,7.209,35.384
1407,0.23,35.1
1408,-0.708,34.95
1409,-1.332,34.886
1410,-6.157,38.941
1411,-6.084,37.42
1412,-6.071,37.563
1413,-6.409,38.304
1414,-7.969,38.519
1415,-6.406,39.463
1416,-5.779,38.871
1417,-5.077,37.267
1418,-5.969,37.414
1419,-5.916,36.188
1420,-6.208,36.439
1421,-5.412,36.195
1422,-5.797,37.01
1423,-8.551,42.778
1424,-4.411,36.725
1425,-4.57,37.013
1426,-3.445,39.274
1427,-3.619,40.181
1428,-0.883,41.64
1429,-3.078,38.943
1430,-2.37,38.985
1431,-3.086,37.589
1432,-3.796,37.995
1433,-3.768,38.035
1434,-3.144,37.301
1435,-3.776,38.805
1436,-2.953,38.598
1437,6.656,36.05
1438,7.726,36.052
1439,8.569,35.605
1440,8.7,35.544
1441,9.024,35.735
1442,9.021,35.724
1443,9.011,36.035
1444,8.477,35.541
1445,4.162,35.839
1446,4.544,35.698
1447,0.261,36.085
1448,-0.202,35.527
1449,1.077,36.076
1450,-1.42,35.238
1451,-1.456,35.239
1452,-0.998,37.606
1453,-0.697,38.253
1454,-0.99,38.723
1455,-6.652,42.628
1456,-5.919,42.429
1457,-5.586,41.57
1458,-1.466,53.882
1459,-1.297,53.88
1460,-1.084,53.957
1461,-1.019,53.967
1462,-0.744,54.02
1463,-0.542,53.732
1464,-0.545,53.499
1465,-0.542,53.685
1466,-1.596,53.024
1467,-1.817,52.649
1468,-1.478,52.939
1469,-1.49,52.566
1470,-1.068,52.766
1471,-0.531,53.22
1472,-0.525,53.242
1473,-0.534,53.303
1474,0.22,53.193
1475,-0.54,52.983
1476,-0.369,52.713
1477,-0.363,52.577
1478,-0.364,52.572
1479,0.507,52.949
1480,1.476,52.772
1481,-1.912,52.467
1482,-1.07,52.277
1483,-0.99,52.131
1484,-1.163,51.513
1485,-1.89,51.732
1486,-1.764,51.898
1487,-1.163,51.889
1488,-0.883,51.845
1489,-0.501,51.753
1490,-0.349,51.747
1491,-1.976,51.719
1492,-1.71,51.57
1493,-1.682,51.421
1494,-0.517,52.407
1495,-0.233,52.382
1496,-0.177,52.319
1497,0.133,52.223
1498,0.073,51.546
1499,0.748,51.874
1500,0.906,51.885
1501,0.72,51.848
1502,0.468,51.735
1503,0.556,51.88
1504,1.077,52.13
1505,0.732,52.649
1506,0.699,52.691
1507,0.928,51.894
1508,1.09,52.118
1509,1.306,52.571
1510,-1.073,51.374
1511,-1.08,51.346
1512,-2.054,50.825
1513,-1.483,51.224
1514,-1.325,51.067
1515,-1.224,50.908
1516,-1.375,50.911
1517,-0.787,50.831
1518,-1.806,51.092
1519,-0.532,50.946
1520,-0.408,51.091
1521,-0.142,51.453
1522,-0.087,51.5
1523,-0.06,51.471
1524,0.5,51.389
1525,1.082,51.279
1526,1.153,51.312
1527,1.222,51.332
1528,1.191,51.365
1529,1.323,51.295
1530,1.05,51.079
1531,-2.542,53.825
1532,-2.605,53.372
1533,-2.447,53.205
1534,-2.65,52.953
1535,-2.154,52.686
1536,-2.642,52.087
1537,-2.266,51.874
1538,-2.456,51.444
1539,-2.358,51.404
1540,-2.699,51.305
1541,-2.333,51.421
1542,-2.511,51.21
1543,-3.008,50.775
1544,-3.205,53.285
1545,-2.914,51.975
1546,-3.921,56.226
1547,-3.346,56.514
1548,-3.806,56.005
1549,-3.655,55.485
1550,-3.492,55.672
1551,-2.266,55.281
1552,-1.339,54.025
1553,-2.954,54.965
1554,-2.781,54.73
1555,-2.681,54.643
1556,-2.551,54.626
1557,-1.955,54.518
1558,-1.675,54.658
1559,-1.663,54.441
1560,-2.935,54.905
1561,-1.489,53.875
1562,-1.333,53.9
1563,-1.269,53.89
1564,-1.335,53.883
1565,-1.337,53.864
1566,-1.422,53.856
1567,-1.417,51.433
1568,0.278,52.416
1569,0.723,52.089
1570,-1.388,50.934
1571,1.276,51.285
1572,-2.651,53.558
1573,-2.425,51.891
1574,-2.635,52.668
1575,-3.217,51.486
1576,-2.68,51.008
1577,-2.42,50.724
1578,-1.825,53.924
1579,-0.764,54.155
1580,16.366,48.207
1581,27.343,38.171
1582,27.388,38.085
1583,27.388,38.237
1584,27.36,37.933
1585,27.373,37.898
1586,27.372,37.945
1587,-6.931,37.41
1588,-4.41,38.661
1589,9.029,33.723
1590,10.105,33.877
1591,10.005,34.096
1592,9.413,33.555
1593,10.188,33.796
1594,11.126,33.35
1595,12.289,31.937
1596,13.027,31.478
1597,14.286,32.641
1598,20.121,32.122
1599,20.997,32.652
1600,21.87,32.827
1601,21.916,32.806
1602,21.971,32.897
1603,22.082,32.805
1604,10.288,33.657
1605,10.359,33.663
1606,10.365,33.552
1607,11.696,33.074
1608,11.834,31.745
1609,13.055,32.11
1610,14.74,32.438
1611,14.562,32.464
1612,14.958,32.149
1613,14.824,32.257
1614,13.177,32.896
1615,13.361,32.811
1616,13.651,32.744
1617,15.034,31.937
1618,19.204,30.251
1619,20.296,30.754
1620,20.259,30.988
1621,20.24,31.308
1622,20.095,31.62
1623,20.111,32.068
1624,20.979,32.659
1625,21.339,32.77
1626,22.519,32.589
1627,23.96,32.08
1628,23.979,32.083
1629,23.962,32.042
1630,25.001,31.626
1631,23.653,32.097
1632,25.664,29.361
1633,26.53,29.638
1634,27.223,31.356
1635,28.63,30.977
1636,29.529,30.951
1637,-3.639,40.219
1638,-6.087,37.451
1639,-8.431,41.543
1640,-8.405,41.617
1641,-5.435,36.175
1642,0.851,52.294
1643,0.882,52.329
1644,16.356,48.199
1645,-1.693,54.719
1646,-4.934,38.059
1647,-5.342,38.262
1648,0.459,52.084
1649,-1.994,54.973
1650,-8.718,39.215
1651,-2.465,36.841
1652,0.018,51.9
1653,-0.154,51.52
1654,-0.08,51.519
1655,-1.292,52.491
1656,11.04,33.475
1657,9.574,34.064
1658,9.286,34.181
1659,8.817,34.439
1660,9.075,35.553
1661,7.896,35.75
1662,5.515,36.162
1663,5.641,36.271
1664,5.732,36.308
1665,5.734,36.296
1666,5.769,36.297
1667,5.683,36.141
1668,5.758,36.143
1669,5.908,36.142
1670,36.118,32.122
1671,35.91,31.947
1672,35.926,31.931
1673,35.792,31.702
1674,35.488,30.355
1675,35.485,30.248
1676,35.472,30.358
1677,35.766,31.558
1678,35.553,30.249
1679,35.577,30.547
1680,35.651,30.662
1681,31.383,27.921
1682,31.537,27.988
1683,35.466,30.055
1684,31.288,27.923
1685,36.801,32.023
1686,36.806,32.106
1687,35.51,30.196
1688,6.696,36.498
1689,6.644,36.358
1690,7.224,36.403
1691,7.651,36.213
1692,7.683,36.169
1693,8.994,36.033
1694,9.143,35.245
1695,9.573,35.398
1696,11.15,35.23
1697,11.162,35.227
1698,11.087,35.505
1699,11.071,35.5
1700,10.872,35.673
1701,10.819,35.706
1702,10.189,34.412
1703,10.981,35.364
1704,11.039,35.387
1705,10.76,35.432
1706,10.749,34.716
1707,10.641,35.813
1708,10.508,36.022
1709,29.5,30.898
1710,29.802,31.048
1711,29.891,31.185
1712,32.609,31.008
1713,35.769,31.016
1714,6.607,36.367
1715,7.125,36.416
1716,7.093,36.391
1717,7.098,36.395
1718,7.249,36.422
1719,7.245,36.416
1720,7.749,36.658
1721,7.735,36.791
1722,-5.84,35.644
1723,-5.802,35.772
1724,-5.94,35.737
1725,-6.487,34.33
1726,-6.851,33.964
1727,-5.922,35.504
1728,1.659,36.22
1729,2.224,36.253
1730,2.516,36.219
1731,2.425,36.418
1732,0.27,36.034
1733,0.542,36.244
1734,0.848,36.359
1735,4.131,36.893
1736,4.286,36.69
1737,4.303,36.691
1738,3.705,36.85
1739,3.414,36.765
1740,3.691,36.714
1741,4.037,36.72
1742,2.396,36.567
1743,2.454,36.365
1744,2.505,36.186
1745,36.038,36.006
1746,36.171,36.165
1747,36.182,36.201
1748,36.356,36.246
1749,36.859,36.144
1750,37.011,36.02
1751,36.856,36.462
1752,36.597,36.24
1753,37.005,36.736
1754,37.183,36.702
1755,37.278,36.695
1756,36.931,36.766
1757,37.887,37.386
1758,37.981,37.067
1759,38.689,37.134
1760,38.982,37.157
1761,39.069,36.864
1762,38.02,36.694
1763,38.142,36.016
1764,38.113,36.653
1765,33.059,28.118
1766,12.57,41.722
1767,12.564,41.731
1768,12.599,41.737
1769,12.571,41.745
1770,12.449,42.04
1771,12.553,41.546
1772,12.532,41.598
1773,12.496,41.613
1774,12.575,41.711
1775,12.573,41.715
1776,12.59,41.72
1777,12.588,41.727
1778,12.552,41.705
1779,12.585,41.699
1780,12.484,41.659
1781,12.434,41.646
1782,12.479,41.648
1783,12.553,41.568
1784,12.548,41.578
1785,12.535,41.566
1786,12.569,41.595
1787,12.541,41.603
1788,12.525,41.697
1789,12.509,41.874
1790,12.414,41.78
1791,12.398,41.795
1792,12.356,41.797
1793,12.421,41.713
1794,12.464,41.706
1795,12.516,41.719
1796,12.467,41.738
1797,12.45,41.747
1798,12.465,41.744
1799,12.435,41.766
1800,12.334,41.883
1801,12.354,41.927
1802,12.412,41.965
1803,12.409,41.984
1804,12.332,41.884
1805,12.233,41.884
1806,12.205,41.915
1807,12.57,41.822
1808,12.581,41.833
1809,12.566,41.918
1810,12.529,41.932
1811,12.531,41.908
1812,12.556,41.831
1813,12.428,41.938
1814,12.572,41.733
1815,12.571,41.759
1816,12.562,41.804
1817,12.565,41.811
1818,12.557,41.809
1819,12.554,41.821
1820,12.56,41.796
1821,12.538,41.792
1822,12.534,41.807
1823,12.544,41.779
1824,12.562,41.771
1825,12.56,41.787
1826,12.576,41.787
1827,12.557,41.759
1828,12.559,41.763
1829,12.499,41.765
1830,12.478,41.776
1831,12.482,41.789
1832,12.48,41.826
1833,12.477,41.849
1834,12.506,41.803
1835,12.483,41.806
1836,12.46,41.819
1837,12.453,41.825
1838,12.449,41.828
1839,12.458,41.813
1840,12.544,41.884
1841,12.541,41.892
1842,12.535,41.908
1843,12.568,41.918
1844,12.409,42.039
1845,12.484,41.992
1846,12.487,42.002
1847,12.464,42.039
1848,12.721,41.995
1849,12.785,41.964
1850,12.789,41.995
1851,12.805,41.963
1852,12.795,41.972
1853,12.939,41.984
1854,12.929,42.016
1855,13.102,42.037
1856,12.761,42.008
1857,12.779,41.986
1858,12.796,42.039
1859,12.763,41.945
1860,12.758,41.94
1861,12.78,41.938
1862,12.832,41.913
1863,6.546,50.306
1864,7.372,50.45
1865,6.667,49.76
1866,5.878,49.548
1867,7.085,50.744
1868,6.207,51.406
1869,6.581,51.584
1870,6.47,51.656
1871,6.323,49.563
1872,7.839,49.488
1873,8.366,49.64
1874,8.244,50.008
1875,8.2,50.19
1876,7.917,49.962
1877,8.1,49.739
1878,8.235,48.77
1879,5.393,48.652
1880,5.715,48.406
1881,5.386,49.167
1882,7.714,48.743
1883,7.759,48.598
1884,7.786,48.594
1885,7.925,48.454
1886,6.634,50.676
1887,6.694,50.946
1888,6.706,51.186
1889,6.37,50.923
1890,7.986,49.062
1891,3.785,50.319
1892,3.237,47.524
1893,3.046,46.609
1894,3.723,46.675
1895,30.619,36.856
1896,32.881,36.618
1897,31.602,36.698
1898,33.879,36.581
1899,34.641,36.805
1900,35.371,36.606
1901,30.043,36.903
1902,29.532,36.808
1903,29.393,36.942
1904,22.467,40.628
1905,22.208,40.501
1906,20.242,40.516
1907,22.157,42.153
1908,22.235,41.968
1909,22.371,42.191
1910,22.734,42.281
1911,23.078,42.121
1912,23.136,42.291
1913,-0.702,43.47
1914,-0.894,43.83
1915,-0.811,43.943
1916,-1.032,43.88
1917,-1.17,43.853
1918,-1.316,43.833
1919,2.316,41.579
1920,1.99,41.561
1921,2.143,41.626
1922,2.164,41.562
1923,2.026,41.51
1924,0.661,44.177
1925,0.27,44.218
1926,0.11,43.86
1927,5.13,35.092
1928,4.88,34.88
1929,5.134,34.692
1930,-4.826,37.848
1931,-5.405,37.68
1932,-5.145,37.509
1933,-5.341,37.667
1934,-5.38,37.495
1935,-6.03,37.459
1936,-5.861,37.559
1937,-5.688,37.454
1938,-5.388,37.655
1939,-5.875,37.59
1940,-6.015,37.509
1941,-8.304,39.446
1942,-8.018,39.468
1943,-7.155,39.026
1944,-6.378,38.906
1945,-6.009,38.199
1946,-6.402,37.446
1947,-6.655,37.692
1948,-4.9,38.695
1949,-7.868,37.991
1950,8.899,33.715
1951,7.92,33.864
1952,3.73,36.089
1953,5.444,36.091
1954,5.483,35.982
1955,26.53,39.128
1956,26.175,39.359
1957,34.174,39.136
1958,22.264,39.233
1959,22.747,39.386
1960,23.217,39.202
1961,23.262,39.301
1962,28.1,39.413
1963,30.013,39.195
1964,21.945,38.95
1965,22.925,39.363
1966,22.381,39.291
1967,23.052,39.327
1968,23.095,39.474
1969,22.943,39.362
1970,22.885,39.49
1971,37.61,39.24
1972,38.333,39.145
1973,22.076,39.512
1974,38.121,39.373
1975,30.015,39.339
1976,38.623,39.129
1977,21.874,39.342
1978,30.171,39.836
1979,30.892,39.153
1980,21.023,39.238
1981,21.644,39.461
1982,21.91,39.713
1983,21.752,39.553
1984,22.043,39.636
1985,22.068,39.584
1986,22.411,39.626
1987,22.403,39.344
1988,22.419,39.636
1989,22.279,39.733
1990,22.611,39.891
1991,32.796,39.685
1992,34.082,39.274
1993,22.205,39.6
1994,21.538,39.733
1995,21.544,39.822
1996,22.204,39.696
1997,10.56,36.811
1998,9.803,36.659
1999,9.83,36.823
2000,9.677,37.122
2001,10.237,36.258
2002,10.551,36.398
2003,10.569,36.398
2004,10.474,36.29
2005,10.385,36.24
2006,10.488,36.037
2007,10.439,36.301
2008,10.603,36.449
2009,10.32,36.73
2010,9.609,36.31
2011,9.896,36.392
2012,10.134,36.391
2013,9.634,36.398
2014,9.607,36.529
2015,9.604,36.645
2016,9.613,36.457
2017,9.993,36.714
2018,9.893,36.56
2019,12.704,42.55
2020,12.857,42.404
2021,31.082,24.619
2022,32.462,25.595
2023,33.901,24.844
2024,-4.033,43.428
2025,12.397,41.743
2026,12.361,41.783
2027,12.377,42.002
2028,12.513,41.858
2029,12.452,41.99
2030,12.399,42.011
2031,12.382,42.005
2032,12.428,41.899
2033,12.359,41.927
2034,12.431,41.89
2035,12.428,41.877
2036,12.421,41.851
2037,12.426,41.836
2038,12.422,41.81
2039,12.336,41.842
2040,12.281,41.835
2041,12.342,41.813
2042,12.319,42.026
2043,12.303,41.962
2044,12.329,41.965
2045,12.349,41.936
2046,12.116,41.972
2047,12.152,41.94
2048,12.161,41.973
2049,12.153,41.935
2050,12.166,41.997
2051,12.318,41.743
2052,12.194,41.866
2053,12.234,41.88
2054,12.099,41.957
2055,12.044,42.03
2056,12.108,42.012
2057,12.064,41.978
2058,12.048,41.958
2059,12.044,41.961
2060,12.103,41.932
2061,12.548,41.878
2062,12.504,41.731
2063,12.654,41.659
2064,12.658,41.646
2065,12.74,41.624
2066,12.806,41.611
2067,12.749,41.656
2068,12.726,41.674
2069,12.826,41.643
2070,12.86,41.645
2071,12.885,41.735
2072,12.884,41.739
2073,12.882,41.745
2074,12.85,41.753
2075,12.858,41.783
2076,12.803,41.818
2077,12.765,41.828
2078,12.781,41.824
2079,12.656,41.729
2080,12.636,41.553
2081,12.728,41.539
2082,12.733,41.538
2083,12.827,41.59
2084,12.926,41.57
2085,12.978,41.567
2086,12.954,41.553
2087,13.162,41.523
2088,13.168,41.522
2089,13.123,41.579
2090,13.085,41.604
2091,13.079,41.606
2092,13.036,41.654
2093,13.0,41.685
2094,12.957,41.71
2095,12.981,41.723
2096,12.952,41.744
2097,13.16,41.739
2098,13.14,41.729
2099,13.055,41.678
2100,13.042,41.742
2101,12.974,41.816
2102,12.959,41.891
2103,13.058,41.822
2104,13.124,41.827
2105,13.172,41.827
2106,13.193,41.836
2107,12.952,41.925
2108,12.965,41.909
2109,12.947,41.859
2110,12.887,41.896
2111,12.878,41.908
2112,12.839,41.886
2113,12.905,41.862
2114,12.902,41.828
2115,12.967,41.818
2116,12.912,41.824
2117,12.971,41.818
2118,13.004,41.743
2119,13.028,41.707
2120,13.022,41.69
2121,13.035,41.701
2122,13.125,41.73
2123,13.121,41.698
2124,13.094,41.71
2125,13.169,41.598
2126,13.092,41.67
2127,13.006,41.685
2128,12.93,41.678
2129,12.923,41.689
2130,12.922,41.7
2131,12.878,41.704
2132,12.879,41.721
2133,12.875,41.669
2134,12.892,41.648
2135,12.924,41.642
2136,12.899,41.693
2137,12.921,41.643
2138,13.005,41.633
2139,13.068,41.503
2140,13.152,41.526
2141,12.981,41.553
2142,12.989,41.573
2143,12.987,41.574
2144,13.031,41.605
2145,13.061,41.505
2146,13.106,41.474
2147,12.86,41.485
2148,12.842,41.542
2149,12.768,41.501
2150,12.779,41.513
2151,12.782,41.514
2152,12.758,41.514
2153,12.748,41.481
2154,12.746,41.478
2155,12.747,41.454
2156,12.667,41.457
2157,12.843,41.643
2158,12.851,41.683
2159,12.839,41.623
2160,12.863,41.613
2161,12.852,41.607
2162,12.974,41.568
2163,12.921,41.638
2164,13.007,41.62
2165,13.033,41.68
2166,13.15,41.744
2167,13.164,41.754
2168,13.171,41.758
2169,13.143,41.75
2170,13.143,41.824
2171,13.06,41.804
2172,13.002,41.726
2173,13.033,41.719
2174,12.917,41.773
2175,12.939,41.782
2176,12.918,41.767
2177,12.779,41.965
2178,12.757,41.964
2179,12.753,41.975
2180,12.704,41.89
2181,12.703,41.888
2182,12.774,41.891
2183,12.877,41.836
2184,12.83,41.781
2185,12.841,41.756
2186,12.85,41.741
2187,12.853,41.697
2188,12.854,41.696
2189,12.851,41.736
2190,12.787,41.692
2191,12.79,41.747
2192,12.771,41.77
2193,12.761,41.816
2194,12.736,41.805
2195,12.746,41.828
2196,12.722,41.728
2197,12.776,41.742
2198,12.71,41.738
2199,12.699,41.743
2200,12.687,41.751
2201,12.652,41.76
2202,12.634,41.759
2203,12.623,41.749
2204,12.65,41.76
2205,12.661,41.771
2206,12.664,41.763
2207,12.683,41.781
2208,12.684,41.753
2209,12.67,41.771
2210,12.665,41.791
2211,12.683,41.79
2212,12.697,41.737
2213,12.771,41.493
2214,12.835,41.925
2215,12.124,41.962
2216,12.505,41.913
2217,12.515,41.92
2218,12.569,41.948
2219,12.525,41.907
2220,12.571,41.902
2221,12.595,41.893
2222,12.591,41.904
2223,12.577,41.883
2224,12.581,41.868
2225,12.593,41.845
2226,12.567,41.872
2227,12.567,41.874
2228,12.564,41.884
2229,12.561,41.894
2230,12.56,41.9
2231,12.561,41.916
2232,12.579,41.875
2233,12.599,41.875
2234,12.517,41.829
2235,12.517,41.823
2236,12.513,41.815
2237,12.516,41.801
2238,12.515,41.792
2239,12.52,41.779
2240,12.528,41.77
2241,12.521,41.76
2242,12.543,41.707
2243,12.546,41.703
2244,12.539,41.671
2245,12.542,41.663
2246,12.535,41.619
2247,12.535,41.616
2248,12.54,41.611
2249,12.58,41.674
2250,12.574,41.685
2251,12.547,42.015
2252,12.549,42.016
2253,12.55,42.016
2254,12.552,41.99
2255,12.532,41.978
2256,12.538,41.979
2257,12.545,42.001
2258,12.505,41.974
2259,12.536,41.975
2260,12.537,41.962
2261,12.538,41.974
2262,12.538,41.947
2263,12.546,41.959
2264,12.557,41.942
2265,12.52,41.952
2266,12.509,41.942
2267,12.527,41.965
2268,12.497,41.917
2269,12.493,41.913
2270,12.509,41.937
2271,12.507,41.927
2272,12.507,41.785
2273,12.522,41.588
2274,12.515,41.593
2275,12.45,41.809
2276,12.458,41.812
2277,12.446,41.826
2278,12.083,41.998
2279,12.123,42.039
2280,12.099,41.99
2281,12.107,41.987
2282,12.122,42.005
2283,12.115,42.003
2284,12.092,41.992
2285,12.45,41.791
2286,12.593,41.784
2287,12.584,41.793
2288,12.13,41.936
2289,12.535,41.933
2290,12.482,41.662
2291,12.5,41.847
2292,12.443,41.964
2293,12.459,41.887
2294,12.111,42.01
2295,12.106,42.01
2296,12.501,41.872
2297,12.622,41.452
2298,12.614,41.461
2299,12.674,41.92
2300,12.673,41.92
2301,12.669,41.921
2302,12.684,41.917
2303,12.699,41.912
2304,12.726,41.923
2305,12.7,41.932
2306,12.707,41.907
2307,12.707,41.915
2308,12.713,41.902
2309,12.645,41.909
2310,12.725,41.892
2311,12.754,41.92
2312,12.698,41.888
2313,12.692,41.87
2314,12.67,41.849
2315,12.634,41.804
2316,12.628,41.787
2317,12.627,41.782
2318,12.635,41.749
2319,12.648,41.749
2320,12.652,41.741
2321,12.681,41.731
2322,12.639,41.783
2323,12.615,41.815
2324,12.614,41.857
2325,12.614,41.859
2326,12.614,41.863
2327,12.63,41.858
2328,12.62,41.852
2329,12.627,41.833
2330,12.641,41.82
2331,12.617,41.755
2332,12.649,41.696
2333,12.672,41.714
2334,12.66,41.726
2335,12.684,41.706
2336,12.679,41.715
2337,12.706,41.731
2338,12.704,41.7
2339,12.7,41.693
2340,12.697,41.673
2341,12.699,41.59
2342,12.703,41.551
2343,12.647,41.471
2344,12.727,41.531
2345,16.829,40.427
2346,17.065,40.568
2347,16.811,40.406
2348,17.639,40.496
2349,17.637,40.39
2350,17.669,40.302
2351,18.038,40.172
2352,18.304,40.211
2353,18.423,40.286
2354,18.057,40.055
2355,18.406,40.131
2356,16.295,38.874
2357,17.116,39.162
2358,17.212,39.012
2359,16.152,39.635
2360,15.823,39.713
2361,15.833,39.778
2362,16.446,39.692
2363,16.492,39.71
2364,16.267,39.602
2365,16.077,38.355
2366,16.231,38.212
2367,12.894,38.025
2368,14.8,37.053
2369,12.623,41.679
2370,12.651,41.683
2371,12.658,41.697
2372,12.762,41.615
2373,12.775,41.672
2374,12.776,41.68
2375,12.777,41.684
2376,12.779,41.686
2377,12.778,41.692
2378,12.722,41.677
2379,12.702,41.679
2380,12.726,41.693
2381,12.69,41.708
2382,12.701,41.797
2383,12.681,41.809
2384,12.717,41.791
2385,12.684,41.846
2386,12.732,41.912
2387,12.756,41.921
2388,12.757,41.924
2389,12.759,41.895
2390,12.769,41.902
2391,12.815,41.897
2392,12.746,41.835
2393,12.763,41.839
2394,12.769,41.843
2395,12.808,41.866
2396,12.871,41.819
2397,12.875,41.823
2398,12.877,41.826
2399,12.884,41.833
2400,12.89,41.832
2401,12.859,41.823
2402,12.84,41.824
2403,12.884,41.85
2404,12.866,41.85
2405,12.815,41.865
2406,13.159,41.898
2407,12.969,41.948
2408,12.941,41.983
2409,12.989,41.934
2410,12.935,41.964
2411,12.914,41.965
2412,12.893,41.964
2413,12.794,41.957
2414,12.803,41.964
2415,12.792,41.949
2416,12.808,41.96
2417,12.765,41.953
2418,12.634,41.939
2419,12.69,42.019
2420,12.746,42.022
2421,12.757,42.033
2422,12.762,42.01
2423,12.753,42.005
2424,12.674,42.002
2425,12.7,42.039
2426,12.711,41.99
2427,12.722,41.965
2428,12.702,41.55
2429,12.963,41.583
2430,12.975,41.568
2431,12.966,41.587
2432,12.957,41.595
2433,12.893,41.63
2434,12.909,41.706
2435,12.918,41.713
2436,12.915,41.739
2437,12.915,41.744
2438,12.943,41.739
2439,12.895,41.731
2440,12.914,41.719
2441,12.796,41.751
2442,12.637,41.776
2443,12.642,41.774
2444,13.101,41.924
2445,13.042,41.494
2446,13.001,41.461
2447,12.963,41.434
2448,12.943,41.505
2449,13.037,41.49
2450,12.699,41.588
2451,12.739,41.64
2452,12.881,41.752
2453,12.888,41.774
2454,12.781,41.917
2455,12.763,41.921
2456,12.79,41.913
2457,12.793,41.923
2458,12.792,41.912
2459,12.792,41.907
2460,12.727,41.886
2461,12.731,41.877
2462,12.706,41.874
2463,12.713,41.883
2464,12.759,41.859
2465,12.745,41.881
2466,12.784,41.681
2467,12.71,41.762
2468,12.897,41.579
2469,12.9,41.578
2470,12.827,41.595
2471,12.662,41.84
2472,12.652,41.849
2473,12.633,41.912
2474,12.633,41.532
2475,12.619,41.725
2476,12.618,41.731
2477,12.617,41.737
2478,12.599,41.743
2479,12.587,41.778
2480,12.616,41.756
2481,12.552,41.85
2482,12.554,41.975
2483,12.642,42.015
2484,12.114,41.947
2485,12.65,42.021
2486,12.648,41.974
2487,12.599,41.861
2488,12.615,41.837
2489,12.615,41.85
2490,12.67,41.878
2491,12.624,41.645
2492,12.825,41.946
2493,12.824,41.947
2494,12.942,41.952
2495,12.712,41.703
2496,12.67,41.717
2497,12.544,41.607
2498,12.656,41.647
2499,12.592,41.692
2500,12.576,41.655
2501,12.63,41.715
2502,12.623,41.76
2503,12.699,41.699
2504,12.749,41.511
2505,12.733,41.507
2506,12.677,41.665
2507,12.938,41.588
2508,12.571,41.568
2509,12.649,41.617
2510,12.585,41.579
2511,12.592,41.807
2512,12.62,41.788
2513,12.112,41.934
2514,12.495,41.86
2515,12.264,41.908
2516,12.563,41.547
2517,0.404,49.142
2518,0.474,49.355
2519,0.911,48.841
2520,1.313,48.748
2521,0.986,49.292
2522,0.351,49.042
2523,1.807,49.716
2524,2.05,49.438
2525,1.098,49.026
2526,1.068,48.393
2527,1.443,48.099
2528,1.42,48.425
2529,1.663,48.156
2530,1.767,48.208
2531,1.426,48.447
2532,2.101,48.422
2533,3.165,48.291
2534,4.431,48.585
2535,3.492,48.871
2536,4.371,48.978
2537,3.46,48.902
2538,2.838,48.968
2539,3.032,48.808
2540,2.458,49.234
2541,2.542,49.217
2542,2.227,50.649
2543,2.027,50.804
2544,1.579,50.735
2545,1.939,50.855
2546,2.457,50.813
2547,2.424,50.667
2548,2.861,50.728
2549,3.43,51.286
2550,3.475,50.822
2551,3.74,50.893
2552,4.178,50.923
2553,4.018,50.989
2554,3.445,50.862
2555,3.483,50.123
2556,3.619,50.089
2557,2.398,49.512
2558,2.266,49.655
2559,2.251,49.898
2560,2.814,50.117
2561,2.738,50.308
2562,2.71,50.656
2563,3.669,50.589
2564,3.37,50.626
2565,3.285,49.386
2566,5.595,49.675
2567,5.811,49.692
2568,5.762,49.783
2569,5.629,49.997
2570,5.099,50.3
2571,4.918,50.622
2572,4.948,50.807
2573,4.87,50.473
2574,4.58,50.79
2575,5.475,50.784
2576,29.695,36.231
2577,29.331,36.298
2578,29.237,36.622
2579,33.883,36.373
2580,33.363,36.154
2581,30.403,36.674
2582,33.907,36.364
2583,29.412,36.55
2584,36.191,36.49
2585,29.612,36.443
2586,33.917,36.374
2587,36.326,36.488
2588,5.377,50.398
2589,4.425,47.016
2590,4.814,47.358
2591,5.331,47.912
2592,4.443,47.604
2593,4.873,47.712
2594,6.422,47.863
2595,5.995,47.339
2596,6.82,47.46
2597,6.084,47.186
2598,5.804,47.21
2599,4.896,47.073
2600,5.402,47.07
2601,4.844,46.8
2602,3.404,46.35
2603,3.404,46.854
2604,3.112,46.282
2605,3.424,46.155
